file_path,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,emotion
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-05-01-01-01-19.wav,-480.5098,58.46603,-8.39437,14.964183,-0.8091799,-2.205813,-4.133265,-5.820009,-12.004631,-5.4827423,4.989948,-7.7425485,-0.9076618,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-05-01-01-02-19.wav,-524.9309,65.53576,-3.4010108,19.443802,4.548169,1.3713222,-4.332829,-2.9588323,-10.166839,-2.212721,4.7089386,-8.965581,0.8772604,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-05-01-02-01-19.wav,-570.168,51.05546,8.689308,16.339573,-0.25041896,0.6890676,-5.462102,-6.6999145,-7.4022193,-0.7320094,-0.20192789,-7.89554,2.8378375,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-05-01-02-02-19.wav,-516.71063,55.133183,7.434063,20.307646,0.38756734,-2.6199749,-2.5893614,-2.754408,-12.191547,-3.632877,1.2168441,-9.668282,-1.0455458,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-05-02-01-01-19.wav,-343.57397,40.005806,-26.581408,9.340962,-10.018591,-13.741138,-9.097673,-3.5344336,-15.62115,-5.70633,2.2593918,-13.266726,1.6682549,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-05-02-01-02-19.wav,-249.01836,39.957806,-52.39852,6.6413393,-25.866095,-21.192686,-12.774376,-4.497311,-17.726234,-8.417142,5.409573,-17.263054,-0.17807153,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-05-02-02-01-19.wav,-223.54163,41.053562,-47.855663,-4.5642333,-22.74193,-15.233072,-16.970068,-4.0806828,-16.954718,-6.5903196,4.1626563,-16.470533,0.36030614,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-05-02-02-02-19.wav,-335.86856,37.851948,-29.370789,12.553778,-10.56295,-16.85874,-12.838974,-5.252549,-18.19393,-6.2799807,3.4850585,-13.14294,-1.1735035,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-06-01-01-01-19.wav,-562.3487,63.481026,-4.3365335,17.760553,2.094512,-1.0025985,-8.980338,-11.206542,-7.530599,-4.687597,-0.24187505,-12.221616,0.6471053,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-06-01-01-02-19.wav,-612.38965,62.198605,3.839272,15.713622,9.131974,4.437139,-9.55445,-9.361875,-2.9029639,-0.54426056,-0.30376652,-3.6850145,0.15567486,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-06-01-02-01-19.wav,-571.13245,40.25893,-0.59728396,16.284744,-2.4844027,10.136577,-9.253441,-16.107422,-4.457113,-3.2349591,-4.739899,-9.048105,-1.1898985,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-06-01-02-02-19.wav,-616.6107,63.89807,14.427341,22.1202,4.5626264,9.251787,-5.502959,-11.038118,-3.941216,1.7188814,-1.45107,-5.352661,3.1060348,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-06-02-01-01-19.wav,-430.05264,53.242855,-41.413193,4.60527,-7.640214,-5.027637,-25.066359,-18.801855,-17.357206,-10.758995,4.2906837,-21.232584,1.5543643,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-06-02-01-02-19.wav,-350.6537,19.458376,-38.324287,-1.6889447,-20.223343,-14.928912,-26.05974,-24.350763,-13.63923,-7.878514,-4.3731194,0.922243,3.43113,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-06-02-02-01-19.wav,-428.02774,21.321379,-22.414564,-3.5335312,-16.10264,-3.7959774,-14.502672,-14.762478,-3.829244,-5.1558323,-3.0053036,-6.5007625,7.0243917,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-06-02-02-02-19.wav,-362.33444,21.804049,-29.213888,1.6016759,-17.024725,-5.1882625,-18.929596,-21.959131,-5.095291,-4.928294,-3.6984916,-8.536628,5.0156326,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-07-01-01-01-19.wav,-543.31866,81.438194,7.204428,21.961494,-7.0686073,2.26249,-9.29247,-12.8225155,-6.2685905,-12.061727,2.704736,-8.728967,2.3631012,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-07-01-01-02-19.wav,-526.5382,80.423256,-0.649207,15.74156,-2.5732005,1.7025108,-11.64774,-17.451803,-3.9974647,-6.96052,-2.4086509,-9.686217,1.8863475,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-07-01-02-01-19.wav,-543.819,71.30194,11.991823,16.416573,-6.611796,7.264685,-10.863125,-12.217501,-6.287007,-1.1531677,-1.4604207,-8.244013,3.0468953,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-07-01-02-02-19.wav,-568.9584,63.643375,2.089169,8.640843,-9.831456,1.4247785,-9.780663,-14.179612,-7.2405443,-5.7515564,-0.45305175,-9.977816,-0.5573768,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-07-02-01-01-19.wav,-467.0446,37.694706,-0.5927758,17.520407,-4.5450697,-2.6830218,-9.790959,-13.931299,-10.238041,-13.305015,0.5180192,-8.78599,-8.472743,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-07-02-01-02-19.wav,-460.65308,26.320583,-16.703167,13.610468,-14.053087,-5.3054833,-13.252536,-12.472674,-10.916789,-10.784216,-3.3630486,-10.601079,-2.9985917,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-07-02-02-01-19.wav,-355.12933,-10.567434,-9.400571,11.309601,-33.458603,-3.7292695,-19.498573,-20.83084,-8.345568,-9.052025,-4.0096946,-7.973078,-6.0230374,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-07-02-02-02-19.wav,-391.70877,38.86633,-0.23772536,25.370043,-1.4870759,-5.0429707,-6.56571,-8.247936,-12.113426,-4.897949,2.596872,-9.970773,-2.1667013,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-08-01-01-01-19.wav,-616.6786,83.614784,6.915461,17.972599,4.755368,6.947921,-3.4693143,-11.382066,-10.481738,-4.71725,-1.0745251,-6.9241633,1.3120753,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-08-01-01-02-19.wav,-620.15936,86.199326,1.807523,9.713677,-1.7134874,3.4534428,-5.843059,-12.322866,-5.323282,-7.2547984,0.74081033,-6.3725085,1.3940452,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-08-01-02-01-19.wav,-595.4555,82.52711,12.173162,28.175058,-1.2699212,2.4027097,-0.07616296,-14.028659,-5.0120764,1.9696721,-2.1554663,-8.641624,2.9419382,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-08-01-02-02-19.wav,-717.3241,74.265724,18.792515,22.575535,3.8102846,6.371618,3.5116882,-4.3218513,-5.7231226,1.3127654,2.79363,-4.492662,4.194981,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-08-02-01-01-19.wav,-503.34454,75.85857,2.788849,12.781182,-0.7299192,-0.28080103,-8.662746,-18.284382,-8.979579,-11.065098,-5.4333177,-10.707813,-1.5939697,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-08-02-01-02-19.wav,-478.88248,65.894714,-5.280707,18.69922,1.9446784,-3.9208958,-12.363541,-15.433378,-14.439864,-7.4418178,0.16129896,-11.923084,4.4808197,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-08-02-02-01-19.wav,-568.4826,78.99912,5.167773,17.343065,0.7807287,-0.16565241,-3.9835472,-9.691936,-4.249928,-1.8376156,-2.7581663,-8.191741,2.9248748,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_19\03-01-08-02-02-02-19.wav,-635.18866,68.755486,15.152997,18.604406,0.09292541,8.996515,-0.5209162,-8.371597,-2.3942215,-3.0693402,1.3595557,-7.121284,1.4717424,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-01-01-01-01-20.wav,-688.14185,41.716988,-7.0450068,9.221196,-7.1090918,-8.261806,-8.329983,-13.570581,-5.7497225,-5.4966393,-2.5353065,-7.7585564,-5.003759,Neutral
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-01-01-01-02-20.wav,-670.4788,41.424442,-9.09221,10.95585,-7.992073,-11.112115,-7.6440372,-14.364864,-6.4758515,-4.7638817,-5.977633,-5.742215,-6.7594876,Neutral
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-01-01-02-01-20.wav,-693.15955,46.34629,-2.3269353,8.423779,-5.6459284,-7.567098,-7.924099,-13.093635,-4.805934,-4.4247065,-4.756628,-6.591374,-5.0564094,Neutral
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-01-01-02-02-20.wav,-679.6365,38.594696,-6.0226645,7.7019835,-6.5688496,-9.592159,-9.202091,-14.763403,-4.5093026,-5.6505284,-4.5228777,-6.5276165,-5.1673145,Neutral
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-02-01-01-01-20.wav,-746.0429,41.711243,-7.3657007,13.216363,-4.6344266,-9.358641,-10.91912,-13.542019,-5.7119346,-6.1676927,-3.649937,-8.930904,-3.5995507,Calm
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-02-01-01-02-20.wav,-768.1147,38.86636,-7.899154,8.029403,-5.627952,-7.0399103,-10.614153,-13.027924,-7.9086595,-5.2293725,-6.25935,-10.836643,-4.9969926,Calm
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-02-01-02-01-20.wav,-780.61145,41.426872,4.206638,8.718411,-0.351469,-1.6909887,-8.469849,-11.742816,-8.744074,-4.845618,-6.256436,-6.208522,-4.4881935,Calm
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-02-01-02-02-20.wav,-755.9976,40.57126,3.3127954,8.021674,-1.6491624,-5.038024,-7.8549395,-12.024869,-4.619291,-5.1236587,-3.0521152,-7.9933014,-3.6354733,Calm
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-02-02-01-01-20.wav,-765.1522,53.78476,-3.6364717,13.259919,-2.4547646,-7.200421,-10.47626,-12.178838,-5.8306212,-6.997888,-5.6705337,-4.9010825,-3.858163,Calm
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-02-02-01-02-20.wav,-749.94116,52.1732,-5.511636,19.607038,-1.036005,-6.9973583,-7.387415,-14.462516,-7.074695,-4.9933286,-6.4347215,-8.775296,-4.5109086,Calm
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-02-02-02-01-20.wav,-761.0356,49.06903,2.038657,12.391646,-1.318738,-5.067161,-9.615925,-13.545651,-4.2422824,-1.1988002,-5.433521,-6.0098267,-4.0827413,Calm
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-02-02-02-02-20.wav,-804.9658,39.023075,1.3642008,11.350907,-5.2076707,-4.586948,-7.605614,-12.604824,-8.00286,-3.556301,-7.150843,-9.384254,-5.3900967,Calm
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-03-01-01-01-20.wav,-541.7447,40.22772,-17.555597,4.66349,-9.640451,-14.633942,-8.135841,-18.640291,-11.482903,-5.5646296,-11.927085,-1.7225189,-11.437678,Happy
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-03-01-01-02-20.wav,-589.2004,41.96044,-16.477303,2.4188974,-10.231037,-14.652757,-7.227984,-19.584677,-7.0068603,-10.977862,-5.564979,-3.7957652,-11.234696,Happy
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-03-01-02-01-20.wav,-602.4453,43.246605,-2.190476,11.461952,-4.9356976,-6.2824783,-9.545135,-15.791704,-8.381662,-9.247781,-8.098619,-2.552414,-9.07842,Happy
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-03-01-02-02-20.wav,-642.9133,31.76523,-16.338003,-1.7847463,-6.643401,-12.149316,-9.94302,-19.852022,-9.033713,-8.212237,-6.5510807,-1.0106091,-9.155219,Happy
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-03-02-01-01-20.wav,-495.2551,33.5635,-41.482933,-4.285673,-21.646763,-22.437996,-12.703148,-21.336687,-12.656425,-3.6873055,-14.667395,-2.3229687,-11.465281,Happy
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-03-02-01-02-20.wav,-400.66525,41.126907,-47.92738,-5.4720225,-23.105314,-28.713278,-14.131295,-27.251802,-14.800123,-8.905158,-17.674364,3.0264053,-6.9610476,Happy
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-03-02-02-01-20.wav,-449.08823,27.181063,-33.002304,-2.8581364,-18.67823,-18.705887,-17.815449,-19.972097,-9.291601,-3.681012,-3.9887443,-1.3483098,-3.3315248,Happy
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-03-02-02-02-20.wav,-389.5418,12.619854,-39.046432,-17.500057,-20.779701,-22.660368,-15.073332,-20.047754,-9.20621,1.718548,4.725536,15.950315,7.1111007,Happy
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-04-01-01-01-20.wav,-699.18713,49.64729,-11.3273535,13.858395,-8.425246,-2.974526,-11.342731,-20.563965,-6.778846,-5.099271,-7.992687,-6.209833,-3.6669028,Sad
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-04-01-01-02-20.wav,-802.51556,49.099648,-2.529606,14.448853,-2.6878238,3.185302,-9.922745,-9.95061,-7.9868145,-3.6383939,-4.7495184,-5.8371315,0.19897813,Sad
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-04-01-02-01-20.wav,-766.63403,45.89387,0.23180914,11.42473,-2.5924466,2.4681892,-5.957741,-15.03474,-4.477786,-1.9965656,-3.8863764,-4.180243,-2.4906662,Sad
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-04-01-02-02-20.wav,-754.68616,52.443596,-1.8934113,16.132614,-0.28885165,6.052571,-7.987153,-16.657198,-9.985432,-0.22033682,-3.5803704,-6.581121,-3.2880993,Sad
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-04-02-01-01-20.wav,-638.0798,52.854485,-13.919909,10.4277935,-3.200083,-18.538958,-13.826603,-20.444132,-14.787684,-4.2467012,-11.487847,-0.5206749,-6.7785945,Sad
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-04-02-01-02-20.wav,-434.1023,34.702095,-43.39519,-6.454482,-15.101986,-33.677696,-15.306681,-26.760225,-30.367628,-1.6426175,-18.587889,-0.8638289,-0.9709698,Sad
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-04-02-02-01-20.wav,-671.27716,45.853363,-2.9593878,2.6407506,-5.2307606,-13.537555,-15.337567,-21.205364,-15.369964,-3.5695155,-12.888166,-0.7333614,-5.155278,Sad
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-04-02-02-02-20.wav,-468.67654,34.196877,-38.266247,-5.9782557,-17.606228,-30.918468,-20.3834,-23.406197,-31.378235,-1.6153593,-10.672829,-3.4997675,-0.48630816,Sad
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-05-01-01-01-20.wav,-693.50543,41.9956,-2.5311413,5.343317,-5.023804,-4.262922,-6.327535,-13.13438,-7.06148,-9.066728,-3.350782,-4.520887,-8.13668,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-05-01-01-02-20.wav,-536.6768,33.559975,-13.371817,-5.060795,-11.84024,-8.792869,-6.8828683,-15.118401,-11.033106,-8.170765,-6.547039,-5.063745,-10.550111,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-05-01-02-01-20.wav,-594.7638,35.19402,-17.955927,6.5997677,-11.880016,-9.985859,-13.699548,-18.28511,-8.806801,-5.0018425,-4.7044406,-3.183502,-7.9826818,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-05-01-02-02-20.wav,-494.15973,36.62292,-21.563206,-5.7976565,-14.652129,-18.181269,-12.908962,-20.266663,-12.743467,-7.552314,-7.503745,-7.360409,-12.334578,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-05-02-01-01-20.wav,-368.45407,40.720547,-11.906231,13.803941,-18.435818,-14.474367,-5.561064,-17.708092,-8.642065,-10.237261,-8.93772,-3.1246486,-8.475353,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-05-02-01-02-20.wav,-297.01807,29.495943,-36.760914,-12.21713,-27.099634,-25.596022,-10.913904,-18.186426,-9.156667,-3.668994,-4.727476,0.92353153,-9.984666,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-05-02-02-01-20.wav,-259.27777,29.883242,-36.155716,-18.154158,-22.985483,-23.071062,-10.302996,-15.541324,-10.945742,-7.4708204,-5.4671082,-7.2521276,-5.6516857,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-05-02-02-02-20.wav,-447.41263,25.289179,-11.845124,7.656037,-12.912148,-6.527798,-10.579802,-16.992147,-9.005843,-10.112375,-6.274814,-6.5553923,-9.252547,Angry
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-06-01-01-01-20.wav,-682.40753,33.858765,-7.231942,5.7238097,-8.256733,-12.396631,-11.269762,-14.058513,-4.6578827,-6.5402365,-8.4897,-2.4436467,-7.3123336,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-06-01-01-02-20.wav,-660.3833,37.533627,-11.052544,3.3642128,-8.721231,-17.694908,-13.404569,-19.954523,-2.7234383,-9.41049,-10.813775,-1.0686373,-10.0529375,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-06-01-02-01-20.wav,-706.91693,30.568674,-1.3247238,9.443692,-2.9390378,-5.547246,-16.485186,-17.372532,0.020891042,-5.462037,-7.386998,-5.850169,-4.0467916,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-06-01-02-02-20.wav,-726.6026,43.49931,-1.8065552,12.755635,-5.0860057,-7.9953947,-17.050783,-20.277975,-3.9463108,-5.414879,-9.053226,-2.534146,-5.516702,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-06-02-01-01-20.wav,-305.3057,33.2643,-42.621914,-9.992518,-20.513979,-23.46133,-11.527205,-19.09282,-3.8543534,-3.4389455,-4.9320803,4.0497313,-0.8556171,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-06-02-01-02-20.wav,-291.68515,28.723457,-45.959583,-17.710907,-25.374477,-24.706799,-10.812306,-22.382223,-5.4843946,-0.120622896,-8.262512,10.280351,0.1803023,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-06-02-02-01-20.wav,-318.416,23.06543,-44.503105,-24.463194,-19.986753,-25.156769,-14.105927,-15.618337,-3.960563,0.91327256,2.1326246,-1.4030787,-7.6237125,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-06-02-02-02-20.wav,-316.0842,10.287307,-28.112381,-15.52321,-18.12778,-19.680027,-11.868938,-16.041658,-6.383855,6.048209,4.1401916,18.339901,5.250469,Fearful
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-07-01-01-01-20.wav,-588.5704,49.65976,-10.556583,0.96933615,-9.766249,-10.416675,-10.350726,-14.793937,-9.96407,-3.431703,-8.228913,-7.0381346,-4.2224255,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-07-01-01-02-20.wav,-628.2129,69.50804,-7.715517,4.436063,-4.113322,-10.24871,-12.372438,-8.362576,-0.66815674,-2.89671,-5.029824,-3.5651526,-2.5791435,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-07-01-02-01-20.wav,-668.7888,49.46676,3.5838869,1.0095954,-4.880214,-4.1763678,-11.553191,-13.123092,-5.0883822,-6.318814,-7.0979185,-6.928869,-2.9173791,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-07-01-02-02-20.wav,-626.3236,44.60811,1.8774531,0.26845798,-4.9870615,-9.4682045,-17.747372,-15.180892,-6.9212446,-7.60037,-9.599371,-6.786607,-6.1637897,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-07-02-01-01-20.wav,-578.5031,41.125,-4.5447545,2.233148,-9.888416,-9.224485,-8.287066,-13.939312,-14.694121,-2.7149587,-6.655075,-7.285716,-2.4842463,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-07-02-01-02-20.wav,-551.38306,34.648243,-10.4442625,-0.15691106,-8.584782,-12.618928,-10.2049885,-12.634867,-9.772911,-7.358606,-6.3556566,-3.8736105,-7.423649,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-07-02-02-01-20.wav,-500.11118,15.922472,-8.41314,-12.169344,-14.8347225,-17.755146,-17.322708,-18.072563,-14.420774,-4.8266335,-12.315916,-13.50496,-6.9686027,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-07-02-02-02-20.wav,-475.40457,42.669785,-13.657442,-12.19708,-16.531025,-9.7512045,-11.49457,-20.290558,-15.6297,-4.6190352,-8.519413,-12.092398,-9.369137,Disgusted
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-08-01-01-01-20.wav,-622.9003,39.302605,-19.883518,5.8316407,-8.095611,-9.1066065,-11.286204,-18.874006,-6.711001,-6.047595,-7.8989463,-3.6161363,-6.2456985,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-08-01-01-02-20.wav,-547.1561,45.50765,-16.452559,3.3597448,-9.039697,-12.740327,-9.50048,-14.875893,-9.161495,-7.502712,-6.78052,-6.6787252,-6.845437,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-08-01-02-01-20.wav,-661.00024,40.91031,-11.86774,2.6767292,-6.0115895,-4.377767,-12.047037,-16.578367,-6.3245864,-4.7456303,-7.242615,-5.5693884,-4.1487064,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-08-01-02-02-20.wav,-650.9923,44.26906,-17.73562,5.204261,-10.607769,-8.87,-11.603542,-19.406746,-2.6291447,-7.869518,-5.8544054,-4.867023,-1.1006168,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-08-02-01-01-20.wav,-442.9185,41.84753,-28.626188,1.5108255,-17.959585,-16.333649,-12.291537,-20.085648,-10.309956,-6.500269,-12.601835,-5.7734036,-4.95514,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-08-02-01-02-20.wav,-626.21625,46.54704,-19.54578,1.7441812,-13.321594,-10.781124,-11.239082,-19.282585,-9.696041,-8.600323,-8.830562,-6.85684,-7.9421473,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-08-02-02-01-20.wav,-469.1431,40.18692,-29.797247,2.1796694,-10.307924,-11.24365,-10.229783,-25.733007,-15.439574,-4.086083,-15.402198,-7.6116753,-7.5366135,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_20\03-01-08-02-02-02-20.wav,-560.3368,38.236683,-20.307865,4.627217,-8.036417,-8.032211,-12.391733,-20.566757,-4.924608,-4.7852864,-10.252327,-6.2006702,-6.9682975,Surprised
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_21\03-01-01-01-01-01-21.wav,-552.3427,83.21004,3.828981,15.504502,10.404616,-8.853695,3.4583392,-6.3873425,-12.1435995,-1.2902814,-1.5524108,-5.9357457,-1.6776689,Neutral
C:\Users\LENOVO\OneDrive\Desktop\مهنة\PROJECT SER\datasets\Actor_21\03-01-01-01-01-02-21.wav,-551.3756,90.548294,9.859567,20.196665,10.057915,-5.75847,4.0670543,-7.901185,-11.776759,-0.37488568,-0.20128238,-4.4645095,-0.969982,Neutral
